Period,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,State
16.0,381848.85714285716,1138305.1428571427,4004271.6428571427,963731.7142857143,1094737.3571428573,521680.7857142857,535137.7142857143,421981.0,227265.78571428574,160759.07142857142,63949.07142857143,13230.428571428572,1798.7142857142858,ND
16.0,946641.2857142857,2911894.7142857146,11138570.285714287,2652908.0,2871456.2142857146,1336780.785714286,1660741.214285714,1484294.5,588415.5,360290.7142857143,156037.64285714284,21594.357142857145,6051.357142857143,NE
16.0,659245.7142857143,2053670.2857142857,8232083.428571429,1562913.1428571427,1973518.5,968525.2142857143,1235049.0714285714,1486695.5714285714,695062.2142857143,263172.85714285716,40692.642857142855,3778.0714285714284,2676.142857142857,NH
16.0,5071377.0,12745663.0,52509348.42857143,12835026.07142857,13095616.57142857,6176759.714285715,7800415.571428571,7945627.714285715,3076561.9285714286,1165554.1428571427,326398.14285714284,54915.642857142855,32472.928571428572,NJ
16.0,1057601.1428571427,3133254.8571428573,12899230.714285713,2870778.5714285714,3437214.0,1623990.7142857143,1949319.785714286,1626842.1428571427,692169.7142857143,462473.0714285714,195520.42857142858,36602.42857142857,4319.857142857143,NM
16.0,1716595.1428571427,4352188.857142856,14730974.07142857,3603976.3571428573,3569332.9285714286,1828833.8571428573,2537958.3571428573,2372160.6428571427,415174.7857142857,211389.92857142858,152277.5,31368.357142857145,8501.357142857143,NV
16.0,12741839.857142858,26342578.14285714,121600150.07142857,31444148.57142857,30345302.64285714,14567623.0,18937332.0,17763678.714285713,5383044.214285715,2197022.2857142854,764615.9285714286,110331.28571428571,87051.42857142858,NY
16.0,5864018.0,17514866.0,68967677.35714287,15459086.0,16745413.57142857,8301831.214285715,10967923.0,11486052.07142857,3815607.928571428,1469783.8571428573,585852.6428571428,104834.92857142857,31292.142857142855,OH
16.0,1943020.1428571427,5943137.857142856,21540837.214285716,4909882.642857143,5358948.642857143,2508824.0,3218355.0,3430869.5714285714,1236509.6428571427,593499.0714285715,242008.64285714284,36072.642857142855,5867.357142857143,OK
16.0,2415087.7142857146,5966338.285714285,21273325.57142857,4889799.928571428,5527098.928571429,2627061.3571428573,3072810.1428571427,3247747.214285714,1147897.6428571427,535579.5,182108.0,30882.357142857145,12340.5,OR
16.0,6878655.857142857,18735464.14285714,70007886.85714285,16020045.42857143,16896362.214285716,8556494.214285715,11143181.07142857,11022003.142857142,3794079.9285714286,1730496.3571428573,730545.4285714286,87965.78571428571,26713.285714285714,PA
16.0,563680.7142857143,1550949.2857142857,5955432.0,1358582.142857143,1597540.142857143,747844.6428571428,906274.2857142857,893468.0,311295.85714285716,107017.21428571429,25772.428571428572,4601.214285714286,3036.0714285714284,RI
16.0,2237366.8571428573,7930887.142857144,28782938.57142857,5681965.357142856,6929031.857142856,3713101.9285714286,4889200.285714285,4855342.071428571,1669006.7857142857,643240.9285714286,330356.5,60259.28571428571,11433.571428571428,SC
16.0,410131.85714285716,1354338.1428571427,5143693.785714285,1257667.4285714286,1331782.5,604249.9285714286,692104.9285714286,629649.0714285714,323487.7142857143,193099.07142857142,95939.64285714286,13120.857142857141,2592.642857142857,SD
16.0,3034969.2857142854,10505050.714285715,38590117.42857143,7803769.928571429,9194020.214285715,4787631.428571429,6328969.714285715,6603796.714285715,2391193.9285714286,918086.8571428572,429896.5,114294.78571428571,18457.357142857145,TN
16.0,12615179.0,44788511.0,154113408.85714287,34591790.28571428,38083804.07142857,18548979.64285714,23619212.714285716,24600950.14285714,9362905.07142857,3547920.5,1412359.2857142857,273035.21428571426,72451.92857142857,TX
16.0,1707238.0,4614972.0,18005827.0,4074922.5,4621107.285714285,2278969.8571428573,2714738.5,2547898.928571428,1067063.1428571427,425923.2857142857,220645.07142857142,44152.57142857143,10405.857142857143,UT
16.0,4245900.285714285,12789469.714285715,47849365.35714286,10347499.714285715,11325942.142857142,5894645.071428571,7681524.785714285,7804029.142857143,2865163.5,1297939.2857142857,524879.4285714286,84337.07142857142,23405.214285714286,VA
16.0,324005.0,928593.0,3558086.0,687230.0714285714,884534.9285714286,438031.85714285716,518327.7142857143,624968.3571428572,284803.2857142857,88417.14285714287,26063.357142857145,4253.071428571428,1456.2142857142858,VT
16.0,4084864.714285714,10986317.285714285,36900310.64285714,8171640.071428571,9089739.285714287,4348077.5,5788830.785714285,6132183.0,2245762.0,779659.0,275461.5714285715,40350.07142857143,28607.357142857145,WA
16.0,2903411.0,8723725.0,32355693.785714287,6812169.785714285,7642139.714285715,3834849.7142857146,5006981.857142856,5361417.357142857,2232917.0,977256.4285714286,416108.2142857143,59122.78571428572,12730.928571428572,WI
16.0,925585.857142857,2686078.1428571427,9421969.92857143,1861162.7142857143,2297106.2857142854,1142401.9285714286,1505100.785714286,1496485.1428571427,670394.0714285714,322352.64285714284,109055.57142857142,15492.357142857145,2418.4285714285716,WV
16.0,302085.85714285716,853388.1428571428,3424727.5,819326.5714285714,965668.642857143,438007.85714285716,354471.7142857143,322675.9285714286,270686.2142857143,171059.71428571426,72666.28571428571,8657.214285714286,1507.3571428571427,WY
17.0,450019.5,1019744.2142857143,3833982.7142857146,1088366.0,1026537.357142857,519594.85714285716,570010.1428571428,355411.85714285716,180388.64285714287,68820.42857142858,11600.071428571428,8032.0714285714275,5221.285714285714,AK
17.0,2005569.3571428573,7770172.642857143,28114763.714285716,5560547.357142857,7025161.571428571,3791382.2142857146,4648956.071428571,4460056.428571429,1624197.3571428573,696635.2142857143,259351.2142857143,42363.0,6113.285714285715,AL
17.0,1254840.6428571427,4772809.357142856,16839629.214285716,3517954.428571428,4443701.928571429,2111573.0714285714,2605618.928571428,2493113.1428571427,977671.0714285714,459781.71428571426,195107.7142857143,31025.0,4082.2142857142862,AR
17.0,3932265.0,10411027.0,37059545.14285714,8676760.92857143,9163134.07142857,4425542.357142856,5649046.285714285,6019762.071428571,2010538.2142857143,699710.1428571428,325885.0,68142.71428571429,21023.357142857145,AZ
17.0,23214080.92857143,55900009.07142857,191793558.64285713,47453762.35714286,48453729.5,22522967.928571425,27467272.14285714,27538567.285714287,11687236.285714287,4850819.928571429,1451632.5,261420.92857142858,106149.78571428571,CA
17.0,3312604.6428571427,8078523.357142857,37219851.85714286,8876266.714285713,9572577.785714285,4562529.0,5749158.571428571,5600447.714285715,1742182.9285714286,789476.3571428572,240148.5,53883.071428571435,33181.21428571429,CO
17.0,1902440.3571428573,5242889.642857143,20754511.428571425,4512194.857142856,5655550.642857144,2580606.1428571427,3045306.7857142854,3154256.6428571427,1222241.857142857,468472.2857142857,88178.07142857142,14375.214285714286,13328.928571428572,CT
17.0,515962.4285714286,888947.5714285714,4536006.571428572,1435856.2142857143,1256248.8571428573,627394.9285714286,683041.8571428572,373403.85714285716,113119.0,30522.142857142855,8008.5,4193.071428571428,4218.142857142857,DC
17.0,491193.4285714286,1443148.5714285714,5816569.571428571,1301693.5,1474969.2857142857,746663.2142857143,935329.9285714286,831303.0,351130.7857142857,138965.2857142857,33883.07142857143,1664.6428571428573,966.8571428571429,DE
17.0,10244337.285714285,32354312.714285716,124053290.71428572,29584111.0,32150269.785714284,16527353.07142857,20033756.0,17428997.57142857,5489262.142857144,1878990.2142857143,754883.357142857,140949.42857142858,64718.142857142855,FL
17.0,4868414.142857143,16170535.857142858,64349647.5,13833675.214285715,15920482.142857142,8115473.785714285,10460718.0,9893906.642857142,3892200.9285714286,1417016.0,649153.5714285715,133481.5,33539.71428571429,GA
17.0,779575.9285714286,2061318.0714285714,7413788.285714285,2064140.0,2037417.642857143,862532.7857142857,1033262.2142857143,1219628.3571428573,149761.14285714284,30958.142857142855,10140.285714285714,2291.1428571428573,3656.5714285714284,HI
17.0,1581475.5714285714,4730814.428571429,19911377.35714286,4659148.214285715,5334967.5,2278771.0714285714,2730617.9285714286,2859184.8571428573,1226466.0714285714,552151.0714285714,230815.7142857143,32518.714285714283,6736.214285714286,IA
17.0,899700.8571428572,2608715.1428571427,9211054.0,2077474.1428571427,2500474.4285714286,1139218.1428571427,1368149.714285714,1270604.2142857143,486807.9285714286,238242.92857142858,103294.57142857142,22960.428571428572,3827.5,ID
17.0,6806797.571428571,18675362.42857143,83505793.92857143,20474253.57142857,21251366.214285716,9997479.42857143,12356609.642857142,12451664.285714285,4763541.571428571,1461748.5714285714,581481.642857143,119893.92857142858,47755.07142857143,IL
17.0,3273980.9285714286,10109775.07142857,42608608.85714286,9465239.857142858,10877273.42857143,5327927.857142856,6574415.928571429,6449515.071428571,2454944.5714285714,994618.3571428572,380464.0714285715,63335.71428571429,20874.0,IN
17.0,1534620.6428571427,4288389.357142857,17636356.42857143,4216703.642857143,4795094.714285715,2044710.7142857143,2413689.3571428573,2460633.3571428573,996969.1428571428,445149.2857142857,214956.57142857142,38768.857142857145,9680.785714285714,KS
17.0,2235544.1428571427,6701259.857142857,29077205.35714286,6097979.285714285,7486443.571428571,3810921.2142857146,4641680.214285715,4352128.571428571,1634962.2857142857,690133.2142857143,301605.64285714284,51329.92857142857,10021.428571428572,KY
17.0,2084057.1428571427,7235898.857142856,30265997.42857143,6919677.357142857,7764303.285714285,3905866.714285714,4903089.642857143,4135117.928571428,1554490.5,775223.7142857143,257176.64285714284,41588.857142857145,9462.785714285714,LA
17.0,4042154.9285714286,9762143.07142857,47378764.71428572,11399298.57142857,12855249.5,5809712.714285715,6872130.714285715,6920669.285714285,2550351.7857142854,775869.1428571428,142317.35714285716,24299.357142857145,28866.285714285714,MA
17.0,3097287.2857142854,8988148.714285713,35749921.14285715,8120056.214285715,8638342.5,4267998.5,5611199.071428571,5821775.928571429,2272960.3571428573,742205.4285714286,212863.07142857142,43379.42857142857,19140.642857142855,MD
17.0,705703.1428571428,1971104.8571428573,7616203.142857144,1442625.3571428573,1896405.5,954492.2142857143,1204882.2857142857,1334437.214285714,519526.2857142857,191076.85714285716,63691.857142857145,6460.214285714286,2605.357142857143,ME
17.0,5162593.285714285,14829236.714285715,59603890.85714285,13294514.142857142,14654472.42857143,7321449.928571429,9327979.42857143,9409639.785714285,3576915.8571428573,1392264.6428571427,519058.5,77861.92857142858,29734.214285714286,MI
17.0,2942155.9285714286,8280202.071428571,32103561.785714284,7139648.214285715,7758950.857142856,3679060.4285714286,4672132.928571428,5483284.357142857,2112559.8571428573,869837.7142857143,319474.2857142857,47885.57142857143,20727.571428571428,MN
17.0,3202682.7142857146,9050221.285714287,34799527.21428572,7580898.357142857,8859619.42857143,4118278.2857142854,5304396.357142857,5521200.785714285,2129312.2857142854,805828.857142857,396997.21428571426,65384.21428571429,17611.428571428572,MO
17.0,1132268.6428571427,4840791.357142857,17225921.35714286,3765836.0,4345465.714285715,2030433.3571428573,2681478.2142857146,2592898.2857142854,1073017.5714285714,500639.2857142857,195434.92857142858,36715.07142857143,4002.9285714285716,MS
17.0,619014.5,1505448.9285714286,5519469.571428571,1382968.6428571427,1578720.7857142857,630443.2857142857,696673.7857142857,649712.7857142857,302955.5714285714,191560.5,70872.57142857143,11316.142857142857,4245.5,MT
17.0,4856713.285714285,15910526.714285715,62295264.85714285,12323791.07142857,15412270.5,8070158.071428571,10492837.357142856,10145352.357142856,3646504.8571428573,1437226.0714285714,642922.2142857143,101785.21428571429,22417.142857142855,NC
17.0,386164.14285714284,1133989.8571428573,4345830.571428571,1069665.5,1215934.8571428573,562996.5,568018.3571428572,454032.5714285715,232739.35714285716,166269.0,60738.428571428565,13391.0,2045.0,ND
17.0,973172.7857142857,2885363.2142857146,11778720.42857143,2793326.6428571427,3169001.5714285714,1470592.6428571427,1745579.5,1511421.2857142857,584258.7142857143,339041.35714285716,139059.42857142858,20391.857142857145,6047.428571428571,NE
17.0,666793.6428571428,2046122.3571428573,8777403.42857143,1676086.2857142857,2214789.7142857146,1061548.214285714,1298605.8571428573,1523486.0714285714,703982.8571428572,257407.7857142857,36376.5,3110.142857142857,2010.0,NH
17.0,5049348.5,12767691.5,57166650.78571428,14653804.785714287,14712230.785714285,6768985.928571429,8287875.214285715,8169269.357142857,3088888.3571428573,1133521.8571428573,276305.7142857143,45626.57142857143,30142.214285714286,NJ
17.0,1103845.4285714286,3087010.571428572,13528311.357142858,3315580.3571428573,3690588.2857142854,1682027.0714285714,1947841.1428571427,1579756.7142857143,660436.9285714286,423898.2142857143,181331.35714285716,41661.357142857145,5189.928571428571,NM
17.0,1740009.1428571427,4328774.857142856,15901728.214285715,4088071.5714285714,3936056.7142857146,2012043.5,2704029.5,2365443.7857142854,406315.0,207203.35714285716,143550.5,29664.428571428572,9349.857142857143,NV
17.0,12697650.0,26386768.0,132148281.07142857,34926068.78571428,34387364.71428572,16129324.357142858,20014485.785714284,18315189.14285714,5432762.357142856,2090768.5714285714,673677.7857142857,95473.14285714286,83166.42857142858,NY
17.0,5977989.0,17400895.0,71668998.85714287,16343968.357142858,18194596.42857143,8820134.214285715,11232358.5,11333308.0,3663507.285714286,1414868.857142857,549162.2857142857,87723.14285714286,29371.785714285714,OH
17.0,1971696.0714285714,5914461.928571428,22465510.928571425,5196733.285714285,5913989.071428571,2695892.428571428,3341652.5,3368699.9285714286,1152359.6428571427,532150.2142857143,225666.0,31949.0,6418.857142857143,OK
17.0,2432213.0714285714,5949212.928571428,22878404.35714286,5467418.214285715,6114871.571428571,2839418.5,3223014.5,3318750.0,1154738.7857142857,545400.5,173825.78571428574,29497.071428571428,11469.428571428572,OR
17.0,6904390.142857144,18709729.85714286,74522839.35714287,17546482.64285714,18841528.92857143,9273217.5,11568090.714285715,11107686.857142858,3764673.6428571427,1662743.2142857143,658253.7857142857,73694.07142857143,26468.0,PA
17.0,567092.6428571428,1547537.3571428573,6367159.928571429,1497437.3571428573,1775587.8571428573,803162.7857142857,938973.5,929039.9285714286,299868.35714285716,94194.85714285714,21634.642857142855,4193.714285714286,3066.9285714285716,RI
17.0,2234501.3571428573,7933752.642857144,30921465.285714284,6279385.357142856,7743095.0,4045543.3571428573,5181978.571428572,4993651.071428571,1667404.6428571427,637079.142857143,316082.85714285716,47614.428571428565,9630.857142857141,SC
17.0,422379.4285714286,1342090.5714285714,5701717.642857143,1408992.6428571427,1556558.3571428573,686173.1428571428,756561.6428571428,676353.642857143,334369.5714285714,183262.0,84887.21428571429,12050.5,2508.9285714285716,SD
17.0,3071292.7142857146,10468727.285714287,40919179.57142857,8443594.785714287,10141992.5,5205629.928571428,6675859.642857144,6705128.357142856,2356485.7857142854,877981.2857142857,397251.14285714284,98633.92857142858,16622.214285714286,TN
17.0,12750218.214285715,44653471.78571428,161417489.0,36860623.5,41287097.35714286,19780970.285714287,24585050.57142857,24724601.14285714,9134498.5,3414209.7857142854,1305018.2857142857,248013.0,77406.57142857143,TX
17.0,1706925.5,4615284.5,19232366.285714287,4423427.571428571,5067125.142857144,2462670.1428571427,2910943.0,2605079.4285714286,1090762.5,419168.4285714286,200201.57142857142,42179.357142857145,10809.142857142857,UT
17.0,4262856.785714285,12772513.214285713,51096663.85714286,11308005.0,12612921.142857142,6403595.428571429,8065172.857142857,7988864.714285715,2889680.0714285714,1252530.0,484530.2857142857,70957.28571428571,20407.071428571428,VA
